Predictor	Feature	Importance
Mean squared error for Days Since First Sample using regressor is 12917.49177528149
Features appearing at least once
2 Clarithromycin_PO	COPF 17	0.011510765234517746

Mean squared error for 2 Clofazimine PO using classifier is 0.0
Features appearing at least once
2 Clofazimine PO	COPF 63	0.11294010118740426
2 Clofazimine PO	COPF 132	0.06881549470717492
2 Clofazimine PO	COPF 117	0.06721431230777727
2 Clofazimine PO	COPF 57	0.058778971292740664
2 Clofazimine PO	COPF 54	0.05541622603297321
2 Clofazimine PO	COPF 144	0.04583221331859871
2 Clofazimine PO	COPF 125	0.04135715836619578
2 Clofazimine PO	COPF 72	0.032885773604764995
2 Clofazimine PO	COPF 84	0.02802624603369653
2 Clofazimine PO	COPF 39	0.026712111635353947
2 Clofazimine PO	COPF 35	0.025632438242458262
2 Clofazimine PO	COPF 79	0.020811466780465707
2 Clofazimine PO	COPF 76	0.019737104280828224
2 Clofazimine PO	COPF 102	0.019593428427612428
2 Clofazimine PO	COPF 28	0.01852699401418097
2 Clofazimine PO	COPF 42	0.016591663629469237
2 Clofazimine PO	COPF 89	0.01620595023681122
2 Clofazimine PO	COPF 24	0.01580235792829316
2 Clofazimine PO	COPF 148	0.014203417362122571
2 Clofazimine PO	COPF 77	0.01408835873257558

Mean squared error for 4 Colistin_IV using classifier is 0.0
Features appearing at least once
4 Colistin_IV	COPF 18	0.09103021687273727
4 Colistin_IV	COPF 119	0.08607479327836559
4 Colistin_IV	COPF 104	0.06112899264908292
4 Colistin_IV	COPF 103	0.057001576221629865
4 Colistin_IV	COPF 21	0.056058223908141434
4 Colistin_IV	COPF 110	0.05587231947532582
4 Colistin_IV	COPF 91	0.05036929858514938
4 Colistin_IV	COPF 112	0.04948421899484859
4 Colistin_IV	COPF 57	0.047286407015481625
4 Colistin_IV	COPF 123	0.03426188862397364
4 Colistin_IV	COPF 35	0.02835288921120007
4 Colistin_IV	COPF 20	0.024899873477679947
4 Colistin_IV	COPF 64	0.024002473732278814
4 Colistin_IV	COPF 25	0.02105341849222346
4 Colistin_IV	COPF 116	0.018919279559852252
4 Colistin_IV	COPF 51	0.015355664491993166
4 Colistin_IV	COPF 130	0.01440543843508855
4 Colistin_IV	COPF 90	0.013935585615696272
4 Colistin_IV	COPF 55	0.013562712449171776
4 Colistin_IV	COPF 58	0.011974900446903535

Mean squared error for 2 Colistin_IHN using classifier is 0.0
Features appearing at least once
2 Colistin_IHN	COPF 67	0.07993497483210225
2 Colistin_IHN	COPF 126	0.06823552534801079
2 Colistin_IHN	COPF 1	0.061706037748083795
2 Colistin_IHN	COPF 55	0.059683133530328364
2 Colistin_IHN	COPF 95	0.0437049404605971
2 Colistin_IHN	COPF 17	0.04362467993078208
2 Colistin_IHN	COPF 73	0.04233667714908897
2 Colistin_IHN	COPF 45	0.040460378388247197
2 Colistin_IHN	COPF 123	0.039913264011129726
2 Colistin_IHN	COPF 84	0.03976890906858642
2 Colistin_IHN	COPF 143	0.03965382035142522
2 Colistin_IHN	COPF 107	0.03715962071409404
2 Colistin_IHN	COPF 103	0.03197400477377195
2 Colistin_IHN	COPF 93	0.02196293642018783
2 Colistin_IHN	COPF 144	0.021795668917702817
2 Colistin_IHN	COPF 136	0.021292980666914898
2 Colistin_IHN	COPF 29	0.019365864680323853
2 Colistin_IHN	COPF 109	0.01917606350218404
2 Colistin_IHN	COPF 94	0.01904741055046322
2 Colistin_IHN	COPF 86	0.018844277493341097

Mean squared error for 1 Itraconazole (Lozenoc)_PO using classifier is 0.11538461538461539
Features appearing at least once
1 Itraconazole (Lozenoc)_PO	COPF 83	0.09910038064078673
1 Itraconazole (Lozenoc)_PO	COPF 91	0.08097057397035648
1 Itraconazole (Lozenoc)_PO	COPF 41	0.07466058958893235
1 Itraconazole (Lozenoc)_PO	COPF 27	0.04244424700805011
1 Itraconazole (Lozenoc)_PO	COPF 31	0.03652558749382713
1 Itraconazole (Lozenoc)_PO	COPF 35	0.03262390707796092
1 Itraconazole (Lozenoc)_PO	COPF 134	0.02520463425227269
1 Itraconazole (Lozenoc)_PO	COPF 75	0.024161394499678163
1 Itraconazole (Lozenoc)_PO	COPF 103	0.02082320432321921
1 Itraconazole (Lozenoc)_PO	COPF 130	0.01997074131975901
1 Itraconazole (Lozenoc)_PO	COPF 73	0.0196418039558812
1 Itraconazole (Lozenoc)_PO	COPF 122	0.01957942479161484
1 Itraconazole (Lozenoc)_PO	COPF 25	0.017682289712764063
1 Itraconazole (Lozenoc)_PO	COPF 84	0.017430998440743695
1 Itraconazole (Lozenoc)_PO	COPF 38	0.016687676739769036
1 Itraconazole (Lozenoc)_PO	COPF 132	0.016536228959652535
1 Itraconazole (Lozenoc)_PO	COPF 107	0.016119734103705378
1 Itraconazole (Lozenoc)_PO	COPF 13	0.015915848243193777
1 Itraconazole (Lozenoc)_PO	COPF 100	0.015849034506264202
1 Itraconazole (Lozenoc)_PO	COPF 108	0.014573690220752831

Mean squared error for 3 Meropenem_IV using classifier is 0.0
Features appearing at least once
3 Meropenem_IV	COPF 75	0.083214098557144
3 Meropenem_IV	COPF 106	0.07693166542361395
3 Meropenem_IV	COPF 102	0.06643161354114249
3 Meropenem_IV	COPF 4	0.04687061086133409
3 Meropenem_IV	COPF 59	0.04352791472804201
3 Meropenem_IV	COPF 15	0.03529884317106769
3 Meropenem_IV	COPF 80	0.03477934586248032
3 Meropenem_IV	COPF 41	0.033668647944221634
3 Meropenem_IV	COPF 95	0.030996915049111107
3 Meropenem_IV	COPF 6	0.030630695648402637
3 Meropenem_IV	COPF 71	0.02889159492401031
3 Meropenem_IV	COPF 62	0.024156459389940252
3 Meropenem_IV	COPF 29	0.019576811261981856
3 Meropenem_IV	COPF 99	0.018930304179856555
3 Meropenem_IV	COPF 68	0.01708018727042216
3 Meropenem_IV	COPF 103	0.016319848413900356
3 Meropenem_IV	COPF 97	0.015483344190993686
3 Meropenem_IV	COPF 48	0.014633702337597506
3 Meropenem_IV	COPF 141	0.01316494754597642
3 Meropenem_IV	COPF 145	0.0126415871866359

Mean squared error for 3 Methylpredinosolone_IV using classifier is 0.038461538461538464
Features appearing at least once
3 Methylpredinosolone_IV	COPF 57	0.1188674938720953
3 Methylpredinosolone_IV	COPF 12	0.09179969365299712
3 Methylpredinosolone_IV	COPF 138	0.04373105628091003
3 Methylpredinosolone_IV	COPF 63	0.04302867053178077
3 Methylpredinosolone_IV	COPF 20	0.04227892550312258
3 Methylpredinosolone_IV	COPF 109	0.038844568201167516
3 Methylpredinosolone_IV	COPF 39	0.034263497319971165
3 Methylpredinosolone_IV	COPF 10	0.033009948749654974
3 Methylpredinosolone_IV	COPF 92	0.0296594946573818
3 Methylpredinosolone_IV	COPF 6	0.02904612872967899
3 Methylpredinosolone_IV	COPF 101	0.028649496534442633
3 Methylpredinosolone_IV	COPF 50	0.025657069575392186
3 Methylpredinosolone_IV	COPF 125	0.023233795914709726
3 Methylpredinosolone_IV	COPF 134	0.022834612579171108
3 Methylpredinosolone_IV	COPF 30	0.021733792885804327
3 Methylpredinosolone_IV	COPF 132	0.02129535407888332
3 Methylpredinosolone_IV	COPF 8	0.017059595244806547
3 Methylpredinosolone_IV	COPF 131	0.01682762490723306
3 Methylpredinosolone_IV	COPF 137	0.013927026491671764
3 Methylpredinosolone_IV	COPF 14	0.013274038667140924

Mean squared error for 3 Omalizumab_SC using classifier is 0.0
Features appearing at least once
3 Omalizumab_SC	COPF 67	0.1073916730092959
3 Omalizumab_SC	COPF 73	0.08632184617043416
3 Omalizumab_SC	COPF 126	0.06400643298633434
3 Omalizumab_SC	COPF 19	0.06064900226805113
3 Omalizumab_SC	COPF 75	0.05357901747947683
3 Omalizumab_SC	COPF 74	0.035086049633716206
3 Omalizumab_SC	COPF 84	0.034415525511062625
3 Omalizumab_SC	COPF 83	0.03428680764291776
3 Omalizumab_SC	COPF 80	0.03218985389068032
3 Omalizumab_SC	COPF 134	0.030218848378290027
3 Omalizumab_SC	COPF 102	0.024998947125978895
3 Omalizumab_SC	COPF 14	0.024841673116179814
3 Omalizumab_SC	COPF 82	0.02044594624124347
3 Omalizumab_SC	COPF 37	0.018590954844796934
3 Omalizumab_SC	COPF 103	0.01642550982825307
3 Omalizumab_SC	COPF 13	0.015763022300301754
3 Omalizumab_SC	COPF 56	0.015170128803553791
3 Omalizumab_SC	COPF 60	0.013973786096503413
3 Omalizumab_SC	COPF 119	0.013924132019202753
3 Omalizumab_SC	COPF 63	0.012579964580004713

Mean squared error for 3 piperacillin sodium, tazobactam sodium (Tazocin)_IV using regressor is 0.14189402050300287
Features appearing at least once
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 109	0.129230340138737
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 33	0.038855929812093716
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 137	0.03557932464733251
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 65	0.035482349527718164
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 12	0.03185134116023589
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 37	0.029886979191455044
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 52	0.02949686095816065
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 56	0.02948514509637941
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 20	0.025759905171292147
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 84	0.02231537914718825
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 54	0.02142741604792693
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 1	0.020574781909077987
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 108	0.019528439307936577
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 92	0.018880879613261355
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 83	0.01816134002705695
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 63	0.017980786508321064
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 91	0.016332211799345547
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 38	0.015460267058352241
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 69	0.015037747225454156
3 piperacillin sodium, tazobactam sodium (Tazocin)_IV	COPF 44	0.01475085054290129

Mean squared error for 2 prednisolone_PO using classifier is 0.0
Features appearing at least once
2 prednisolone_PO	COPF 91	0.21614430926355865
2 prednisolone_PO	COPF 131	0.12415915877412054
2 prednisolone_PO	COPF 124	0.08979070658389972
2 prednisolone_PO	COPF 97	0.04159475703545567
2 prednisolone_PO	COPF 32	0.04098421881149933
2 prednisolone_PO	COPF 148	0.04088101554470484
2 prednisolone_PO	COPF 33	0.040615803753430615
2 prednisolone_PO	COPF 129	0.03677199750165466
2 prednisolone_PO	COPF 79	0.026197061867963993
2 prednisolone_PO	COPF 51	0.025718846685204612
2 prednisolone_PO	COPF 42	0.025504736873769005
2 prednisolone_PO	COPF 100	0.02533421416223859
2 prednisolone_PO	COPF 5	0.024910384872003144
2 prednisolone_PO	COPF 35	0.023745974488269816
2 prednisolone_PO	COPF 103	0.016318051349258723
2 prednisolone_PO	COPF 30	0.015557937831370773
2 prednisolone_PO	COPF 85	0.014078097089359172
2 prednisolone_PO	COPF 50	0.013996525098381805
2 prednisolone_PO	COPF 61	0.013281388947098346
2 prednisolone_PO	COPF 122	0.013159204366952473

Mean squared error for 1 Sulfamethoxazole_trimethoprim (Bactrim)_PO using classifier is 0.0
Features appearing at least once
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 44	0.06053396259414399
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 121	0.04215065892827818
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 67	0.038061824550250464
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 126	0.03805040323931006
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 93	0.03110168459026935
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 108	0.031057998154704742
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 30	0.028074036500018863
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 58	0.024614097817502685
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 25	0.022904057038174348
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 146	0.02206837958350588
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 144	0.02200445905594751
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 28	0.02151873103032576
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 91	0.021350585597078708
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 52	0.01917291512985381
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 27	0.018121055725654204
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 109	0.01788857997503637
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 98	0.01773209037613831
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 74	0.01667773191654517
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 51	0.016603090956062227
1 Sulfamethoxazole_trimethoprim (Bactrim)_PO	COPF 120	0.01489488271350655

Mean squared error for 3 tobramycin_IV using classifier is 0.3076923076923077
Features appearing at least once
3 tobramycin_IV	COPF 109	0.06662176172519987
3 tobramycin_IV	COPF 19	0.0457870120872648
3 tobramycin_IV	COPF 78	0.037221980952505694
3 tobramycin_IV	COPF 67	0.03512070716631381
3 tobramycin_IV	COPF 130	0.03445844061562818
3 tobramycin_IV	COPF 101	0.03398465421780882
3 tobramycin_IV	COPF 65	0.031170844833736742
3 tobramycin_IV	COPF 106	0.029968952035361103
3 tobramycin_IV	COPF 145	0.02960695758722776
3 tobramycin_IV	COPF 108	0.024180144471503604
3 tobramycin_IV	COPF 113	0.021745134444024337
3 tobramycin_IV	COPF 134	0.019579889414160816
3 tobramycin_IV	COPF 56	0.018971410410966564
3 tobramycin_IV	COPF 94	0.017519508143317007
3 tobramycin_IV	COPF 102	0.017462807402856665
3 tobramycin_IV	COPF 91	0.016858842537046136
3 tobramycin_IV	COPF 131	0.016350664982396096
3 tobramycin_IV	COPF 3	0.01632915409962674
3 tobramycin_IV	COPF 136	0.01622776999793995
3 tobramycin_IV	COPF 13	0.015621909648663184

Mean squared error for 2 tobramycin_INH using classifier is 0.2692307692307692
Features appearing at least once
2 tobramycin_INH	COPF 107	0.11409165990670765
2 tobramycin_INH	COPF 42	0.08668306938216712
2 tobramycin_INH	COPF 123	0.053048462006685546
2 tobramycin_INH	COPF 105	0.04990108520207262
2 tobramycin_INH	COPF 34	0.04294964997729605
2 tobramycin_INH	COPF 54	0.04261919013862232
2 tobramycin_INH	COPF 120	0.03084267705206245
2 tobramycin_INH	COPF 30	0.029916596066101524
2 tobramycin_INH	COPF 117	0.025825749242475573
2 tobramycin_INH	COPF 131	0.02441683949859697
2 tobramycin_INH	COPF 50	0.022201899363342555
2 tobramycin_INH	COPF 9	0.021592324300411764
2 tobramycin_INH	COPF 84	0.019208622510225853
2 tobramycin_INH	COPF 92	0.017171692240004185
2 tobramycin_INH	COPF 148	0.016917857617775523
2 tobramycin_INH	COPF 132	0.015098836115432284
2 tobramycin_INH	COPF 56	0.014759117899885087
2 tobramycin_INH	COPF 72	0.012996192591313165
2 tobramycin_INH	COPF 2	0.012378929018159322
2 tobramycin_INH	COPF 57	0.011554667978711974

Mean squared error for Sum of meds using classifier is 3.1153846153846154
Features appearing at least once
Sum of meds	COPF 65	0.03396846044699553
Sum of meds	COPF 91	0.028091868147065338
Sum of meds	COPF 53	0.026510223479439137
Sum of meds	COPF 69	0.02312750313247508
Sum of meds	COPF 71	0.01806403353672521
Sum of meds	COPF 100	0.01773872861437428
Sum of meds	COPF 88	0.017637716236098677
Sum of meds	COPF 110	0.01613556832311551
Sum of meds	COPF 123	0.01538717755409528
Sum of meds	COPF 98	0.015345917295030733
Sum of meds	COPF 44	0.015109092678449749
Sum of meds	COPF 95	0.013815176624070795
Sum of meds	COPF 93	0.013013391982831241
Sum of meds	COPF 75	0.012849433984804367
Sum of meds	COPF 64	0.012735473638837083
Sum of meds	COPF 84	0.012733017741344738
Sum of meds	COPF 109	0.012536675060020609
Sum of meds	COPF 24	0.011904744061655786
Sum of meds	COPF 89	0.011743441223509659
Sum of meds	COPF 60	0.011421439734702716

Mean squared error for Sum of antifungals using classifier is 0.11538461538461539
Features appearing at least once
Sum of antifungals	COPF 91	0.1314635110792376
Sum of antifungals	COPF 58	0.04823842148419229
Sum of antifungals	COPF 87	0.044005300022787165
Sum of antifungals	COPF 88	0.0335480985099958
Sum of antifungals	COPF 103	0.028245140915374393
Sum of antifungals	COPF 73	0.023793116714706068
Sum of antifungals	COPF 35	0.02234361241363287
Sum of antifungals	COPF 67	0.021678033910877966
Sum of antifungals	COPF 132	0.018698146931152383
Sum of antifungals	COPF 71	0.018084049646708053
Sum of antifungals	COPF 92	0.017856681209657888
Sum of antifungals	COPF 33	0.016115682704452374
Sum of antifungals	COPF 111	0.01515040355241665
Sum of antifungals	COPF 32	0.015081213324605004
Sum of antifungals	COPF 83	0.014866034192532601
Sum of antifungals	COPF 104	0.014234709028559368
Sum of antifungals	COPF 5	0.013681190623705139
Sum of antifungals	COPF 40	0.013561473528832692
Sum of antifungals	COPF 124	0.012982436211332543
Sum of antifungals	COPF 112	0.012953334341587172

Mean squared error for Total Clusters Passing Filter (Million) using regressor is 7.475830026027765
Features appearing at least once
Total Clusters Passing Filter (Million)	COPF 119	0.08561279681647095
Total Clusters Passing Filter (Million)	COPF 63	0.07262084224340595
Total Clusters Passing Filter (Million)	COPF 42	0.048839829821212315
Total Clusters Passing Filter (Million)	COPF 139	0.03597411573828427
Total Clusters Passing Filter (Million)	COPF 77	0.030930639378435508
Total Clusters Passing Filter (Million)	COPF 48	0.026966191085889005
Total Clusters Passing Filter (Million)	COPF 111	0.024038492803304688
Total Clusters Passing Filter (Million)	COPF 60	0.0225862407306858
Total Clusters Passing Filter (Million)	COPF 24	0.021300837364625617
Total Clusters Passing Filter (Million)	COPF 143	0.02030090985644285
Total Clusters Passing Filter (Million)	COPF 91	0.020017100584623748
Total Clusters Passing Filter (Million)	COPF 12	0.01917731400897707
Total Clusters Passing Filter (Million)	COPF 132	0.018913064896354838
Total Clusters Passing Filter (Million)	COPF 112	0.018394077128071194
Total Clusters Passing Filter (Million)	COPF 122	0.01828434490330554
Total Clusters Passing Filter (Million)	COPF 87	0.018222562505429085
Total Clusters Passing Filter (Million)	COPF 10	0.017313936294004923
Total Clusters Passing Filter (Million)	COPF 52	0.015063472926231156
Total Clusters Passing Filter (Million)	COPF 5	0.014978663151973447
Total Clusters Passing Filter (Million)	COPF 73	0.014969806069101392

